날짜,지역코드,최저기온(°C),0.5m 지중온도(°C),평균 증기압(hPa),가조시간(hr),평균 상대습도(%),파워,lag_1d,lag_7d,휴일여부
2023-04-18,1171010100,10.7,13.2,12.4,13.3,78.6,385150.4315,373338.323,397543.1955,False
2023-04-19,1171010100,11.5,13.4,13.7,13.3,66.1,384746.686,385150.4315,396368.2685,False
2023-04-20,1171010100,14.5,14.5,16.5,13.3,92.1,392548.4245,384746.686,385136.2265,False
2023-04-21,1171010100,11.4,14.6,8.9,13.4,50.4,377100.3355,392548.4245,393633.409,False
2023-04-22,1171010100,12.2,14.9,4.3,13.4,22.9,344932.421,377100.3355,368415.9965,True
2023-04-23,1171010100,10.7,14.9,6.1,13.4,34.1,346695.042,344932.421,349855.6105,True
2023-04-24,1171010100,11.5,15.0,7.3,13.5,40.5,375464.781,346695.042,373338.323,False
2023-04-25,1171010100,9.0,15.1,8.9,13.5,68.6,379194.1635,375464.781,385150.4315,False
2023-04-26,1171010100,7.4,14.4,8.6,13.6,69.9,385674.689,379194.1635,384746.686,False
2023-04-27,1171010100,5.1,14.1,8.6,13.6,61.6,376064.218,385674.689,392548.4245,False
2023-04-28,1171010100,9.0,14.5,10.7,13.6,62.0,510594.0345,376064.218,377100.3355,False
2023-04-29,1171010100,9.9,15.0,13.6,13.7,88.1,680858.228,510594.0345,344932.421,True
2023-04-30,1171010100,7.9,14.8,10.4,13.7,72.9,637384.0734999999,680858.228,346695.042,True
2023-05-01,1171010100,9.8,14.9,8.8,13.7,57.0,632878.7785,637384.0734999999,375464.781,False
2023-05-02,1171010100,9.1,15.3,7.3,13.8,40.5,582286.602,632878.7785,379194.1635,False
2023-05-03,1171010100,12.4,15.6,11.6,13.8,52.5,585421.6495,582286.602,385674.689,False
2023-05-04,1171010100,15.6,16.4,16.3,13.8,65.5,626053.3005,585421.6495,376064.218,False
2023-05-05,1171010100,15.5,17.1,20.2,13.9,95.3,618637.9145,626053.3005,510594.0345,True
2023-05-06,1171010100,11.7,17.2,12.5,13.9,85.6,617707.3525,618637.9145,680858.228,True
2023-05-07,1171010100,11.1,16.2,7.6,13.9,47.1,612882.972,617707.3525,637384.0734999999,True
2023-05-08,1171010100,7.9,15.8,9.2,14.0,55.3,581507.314,612882.972,632878.7785,False
2023-05-09,1171010100,10.0,16.1,10.2,14.0,55.4,560468.3935,581507.314,582286.602,False
2023-05-10,1171010100,10.7,16.6,10.6,14.0,53.3,585843.601,560468.3935,585421.6495,False
2023-05-11,1171010100,12.8,17.0,10.8,14.1,50.1,594299.885,585843.601,626053.3005,False
2023-05-12,1171010100,13.1,17.5,10.1,14.1,50.9,574090.1365,594299.885,618637.9145,False
2023-05-13,1171010100,12.6,17.6,12.3,14.1,62.0,591595.57,574090.1365,617707.3525,True
2023-05-14,1171010100,12.9,17.9,11.3,14.2,56.5,605699.061,591595.57,612882.972,True
2023-05-15,1171010100,12.8,18.2,12.6,14.2,54.6,592876.562,605699.061,581507.314,False
2023-05-16,1171010100,17.2,18.7,14.9,14.2,51.9,587470.4015,592876.562,560468.3935,False
2023-05-17,1171010100,18.6,19.5,17.9,14.2,63.6,611962.797,587470.4015,585843.601,False
2023-05-18,1171010100,18.8,20.2,18.6,14.3,74.8,597830.2335,611962.797,594299.885,False
2023-05-19,1171010100,16.7,20.1,16.1,14.3,61.4,588635.78,597830.2335,574090.1365,False
2023-05-20,1171010100,16.6,20.4,16.5,14.3,66.9,599194.4045,588635.78,591595.57,True
2023-05-21,1171010100,15.3,20.7,14.7,14.3,74.0,581523.443,599194.4045,605699.061,True
2023-05-22,1171010100,15.9,20.7,14.0,14.4,61.3,575560.4035,581523.443,592876.562,False
2023-05-23,1171010100,14.1,20.9,11.2,14.4,48.0,570924.554,575560.4035,587470.4015,False
2023-05-24,1171010100,14.8,21.1,11.7,14.4,49.8,567315.7225,570924.554,611962.797,False
2023-05-25,1171010100,15.7,20.9,11.1,14.4,46.6,554497.6195,567315.7225,597830.2335,False
2023-05-26,1171010100,15.8,21.2,14.2,14.5,57.4,476750.061,554497.6195,588635.78,False
2023-05-27,1171010100,18.6,21.5,19.4,14.5,87.4,359644.538,476750.061,599194.4045,True
2023-05-28,1171010100,18.4,20.7,21.9,14.5,98.9,362641.351,359644.538,581523.443,True
2023-05-29,1171010100,19.0,20.4,23.2,14.5,83.4,387158.8765,362641.351,575560.4035,False
2023-05-30,1171010100,20.5,21.1,20.2,14.5,69.5,431186.2435,387158.8765,570924.554,False
2023-05-31,1171010100,18.8,21.5,16.6,14.6,60.8,418806.0755,431186.2435,567315.7225,False
2023-06-01,1171010100,19.7,21.9,18.3,14.6,66.9,426919.6235,418806.0755,554497.6195,False
2023-06-02,1171010100,17.9,21.8,18.3,14.6,77.4,421903.3865,426919.6235,476750.061,False
2023-06-03,1171010100,16.6,21.5,15.1,14.6,60.1,372951.4685,421903.3865,359644.538,True
2023-06-04,1171010100,16.9,21.8,15.4,14.6,61.0,349848.471,372951.4685,362641.351,True
2023-06-05,1171010100,17.6,22.1,16.8,14.6,66.9,401161.8795,349848.471,387158.8765,False
2023-06-06,1171010100,17.3,22.3,17.1,14.7,72.9,363498.6545,401161.8795,431186.2435,True
2023-06-07,1171010100,18.9,22.3,19.1,14.7,75.3,411173.1135,363498.6545,418806.0755,False
2023-06-08,1171010100,18.3,22.1,19.2,14.7,80.5,419049.2215,411173.1135,426919.6235,False
2023-06-09,1171010100,18.3,21.9,17.4,14.7,64.0,426944.0265,419049.2215,421903.3865,False
2023-06-10,1171010100,19.6,22.4,19.5,14.7,70.0,405855.8505,426944.0265,372951.4685,True
2023-06-11,1171010100,17.9,22.5,19.8,14.7,76.1,385538.7995,405855.8505,349848.471,True
2023-06-12,1171010100,18.4,22.6,18.5,14.7,70.5,423586.1955,385538.7995,401161.8795,False
2023-06-13,1171010100,,,,,,,423586.1955,363498.6545,False
2023-06-14,1171010100,,,,,,,,411173.1135,False
2023-06-15,1171010100,,,,,,,,419049.2215,False
2023-06-16,1171010100,,,,,,,,426944.0265,False
2023-06-17,1171010100,,,,,,,,405855.8505,True
2023-06-18,1171010100,,,,,,,,385538.7995,True
2023-06-19,1171010100,,,,,,,,423586.1955,False
2023-06-20,1171010100,,,,,,,,,False
2023-06-21,1171010100,,,,,,,,,False
2023-06-22,1171010100,,,,,,,,,False
2023-06-23,1171010100,,,,,,,,,False
2023-06-24,1171010100,,,,,,,,,True
2023-06-25,1171010100,,,,,,,,,True
2023-06-26,1171010100,,,,,,,,,False
2023-06-27,1171010100,,,,,,,,,False
2023-06-28,1171010100,,,,,,,,,False
2023-06-29,1171010100,,,,,,,,,False
2023-06-30,1171010100,,,,,,,,,False
2023-07-01,1171010100,,,,,,,,,True
2023-07-02,1171010100,,,,,,,,,True
2023-07-03,1171010100,,,,,,,,,False
2023-07-04,1171010100,,,,,,,,,False
2023-07-05,1171010100,,,,,,,,,False
2023-07-06,1171010100,,,,,,,,,False
2023-07-07,1171010100,,,,,,,,,False
2023-07-08,1171010100,,,,,,,,,True
2023-07-09,1171010100,,,,,,,,,True
2023-07-10,1171010100,,,,,,,,,False
2023-07-11,1171010100,,,,,,,,,False
2023-07-12,1171010100,,,,,,,,,False
2023-07-13,1171010100,,,,,,,,,False
2023-07-14,1171010100,,,,,,,,,False
2023-07-15,1171010100,,,,,,,,,True
2023-07-16,1171010100,,,,,,,,,True
2023-07-17,1171010100,,,,,,,,,False
2023-07-18,1171010100,,,,,,,,,False
2023-07-19,1171010100,,,,,,,,,False
2023-07-20,1171010100,,,,,,,,,False
2023-07-21,1171010100,,,,,,,,,False
2023-07-22,1171010100,,,,,,,,,True
2023-07-23,1171010100,,,,,,,,,True
2023-07-24,1171010100,,,,,,,,,False
2023-07-25,1171010100,,,,,,,,,False
2023-07-26,1171010100,,,,,,,,,False
2023-07-27,1171010100,,,,,,,,,False
2023-07-28,1171010100,,,,,,,,,False
2023-07-29,1171010100,,,,,,,,,True
2023-07-30,1171010100,,,,,,,,,True
2023-07-31,1171010100,,,,,,,,,False
2023-08-01,1171010100,,,,,,,,,False
2023-08-02,1171010100,,,,,,,,,False
2023-08-03,1171010100,,,,,,,,,False
2023-08-04,1171010100,,,,,,,,,False
2023-08-05,1171010100,,,,,,,,,True
2023-08-06,1171010100,,,,,,,,,True
2023-08-07,1171010100,,,,,,,,,False
2023-08-08,1171010100,,,,,,,,,False
2023-08-09,1171010100,,,,,,,,,False
2023-08-10,1171010100,20.9,28.4,24.5,13.8,91.9,510407.59,,,False
2023-08-11,1171010100,21.6,26.5,26.8,13.8,93.1,506476.186,510407.59,,False
2023-08-12,1171010100,22.5,26.0,25.9,13.7,91.0,447105.1375,506476.186,,True
2023-08-13,1171010100,22.6,25.9,26.9,13.7,76.9,466175.5695,447105.1375,,True
2023-08-14,1171010100,24.8,26.5,28.3,13.7,75.4,563256.4214999999,466175.5695,,False
2023-08-15,1171010100,24.7,26.8,27.7,13.7,71.4,523216.3075,563256.4214999999,,True
2023-08-16,1171010100,24.7,27.2,26.0,13.6,72.0,576020.3575,523216.3075,,False
2023-08-17,1171010100,24.5,27.3,27.4,13.6,73.0,597972.545,576020.3575,510407.59,False
2023-08-18,1171010100,25.5,27.5,28.7,13.5,72.1,631727.831,597972.545,506476.186,False
2023-08-19,1171010100,26.4,27.8,27.3,13.5,68.9,570894.1205,631727.831,447105.1375,True
2023-08-20,1171010100,25.5,27.9,27.3,13.5,71.8,541748.702,570894.1205,466175.5695,True
2023-08-21,1171010100,26.0,27.9,28.5,13.4,69.8,643093.971,541748.702,563256.4214999999,False
2023-08-22,1171010100,25.8,28.1,29.4,13.4,80.3,622758.6934999999,643093.971,523216.3075,False
2023-08-23,1171010100,23.2,27.9,28.5,13.4,91.3,573833.5655,622758.6934999999,576020.3575,False
2023-08-24,1171010100,22.3,27.3,26.8,13.3,84.8,527308.835,573833.5655,597972.545,False
2023-08-25,1171010100,24.0,27.3,26.6,13.3,77.9,551434.2625,527308.835,631727.831,False
2023-08-26,1171010100,23.3,27.4,24.4,13.2,72.3,492254.391,551434.2625,570894.1205,True
2023-08-27,1171010100,22.7,27.4,25.2,13.2,75.0,471630.7285,492254.391,541748.702,True
2023-08-28,1171010100,,,,,,,471630.7285,643093.971,False
2023-08-29,1171010100,22.5,26.6,26.5,13.1,89.6,524943.479,,622758.6934999999,False
2023-08-30,1171010100,21.5,26.1,24.4,13.1,88.0,485409.0855,524943.479,573833.5655,False
2023-08-31,1171010100,21.0,25.9,22.3,13.1,76.9,487336.423,485409.0855,527308.835,False
2023-09-01,1171010100,19.7,25.9,21.0,13.0,70.6,500221.0535,487336.423,551434.2625,False
2023-09-02,1171010100,19.7,25.9,20.0,13.0,63.9,459961.843,500221.0535,492254.391,True
2023-09-03,1171010100,23.1,26.0,25.7,12.9,77.8,456841.761,459961.843,471630.7285,True
2023-09-04,1171010100,24.3,26.2,28.3,12.9,79.9,549777.445,456841.761,,False
2023-09-05,1171010100,25.0,26.5,26.6,12.9,69.5,575043.7235,549777.445,524943.479,False
2023-09-06,1171010100,24.0,26.8,23.9,12.8,65.1,576095.755,575043.7235,485409.0855,False
2023-09-07,1171010100,20.9,26.8,18.1,12.8,54.8,550291.3285,576095.755,487336.423,False
2023-09-08,1171010100,19.6,26.6,19.1,12.7,60.3,517327.8775,550291.3285,500221.0535,False
2023-09-09,1171010100,20.8,26.4,21.5,12.7,66.3,483290.089,517327.8775,459961.843,True
2023-09-10,1171010100,,,,,,,483290.089,456841.761,True
2023-09-11,1171010100,23.1,26.3,21.6,12.6,67.3,525710.552,,549777.445,False
2023-09-12,1171010100,21.7,26.2,22.6,12.6,69.8,530653.6345,525710.552,575043.7235,False
2023-09-13,1171010100,19.6,26.1,22.3,12.5,84.5,523784.6235,530653.6345,576095.755,False
2023-09-14,1171010100,19.2,25.6,20.5,12.5,72.4,870475.0265,523784.6235,550291.3285,False
2023-09-15,1171010100,20.3,25.4,22.1,12.5,82.3,626123.419,870475.0265,517327.8775,False
2023-09-16,1171010100,22.0,25.3,25.9,12.4,87.8,505869.7865,626123.419,483290.089,True
2023-09-17,1171010100,22.0,25.2,26.1,12.4,84.8,499327.683,505869.7865,,True
2023-09-18,1171010100,22.1,25.4,24.3,12.4,79.1,590193.9893,499327.683,525710.552,False
2023-09-19,1171010100,21.6,25.5,24.2,12.3,81.1,589408.8905,590193.9893,530653.6345,False
2023-09-20,1171010100,18.8,25.4,21.8,12.3,90.4,677146.1315,589408.8905,523784.6235,False
2023-09-21,1171010100,17.5,24.7,16.5,12.2,70.9,362222.2255,677146.1315,870475.0265,False
2023-09-22,1171010100,15.2,24.2,15.8,12.2,68.4,457939.4779,362222.2255,626123.419,False
2023-09-23,1171010100,16.3,23.9,16.1,12.2,63.9,416031.2759,457939.4779,505869.7865,True
2023-09-24,1171010100,17.9,23.8,14.3,12.1,56.4,376872.6985,416031.2759,499327.683,True
2023-09-25,1171010100,17.9,23.7,16.9,12.1,66.4,454779.8923,376872.6985,590193.9893,False
2023-09-26,1171010100,18.6,23.6,22.3,12.0,95.8,465592.0972,454779.8923,589408.8905,False
2023-09-27,1171010100,20.0,23.3,23.1,12.0,90.1,468726.8725,465592.0972,677146.1315,False
2023-09-28,1171010100,19.6,23.4,21.2,12.0,78.3,433658.7204,468726.8725,362222.2255,True
2023-09-29,1171010100,17.4,23.6,14.9,11.9,61.5,352218.1588,433658.7204,457939.4779,True
2023-09-30,1171010100,17.1,23.5,17.7,11.9,77.0,364905.453,352218.1588,416031.2759,True
2023-10-01,1171010100,14.4,23.0,12.2,11.8,59.5,368210.2464,364905.453,376872.6985,True
2023-10-02,1171010100,12.9,22.4,10.7,11.8,53.8,374786.6895,368210.2464,454779.8923,False
2023-10-03,1171010100,14.4,21.9,13.0,11.7,66.3,378427.9414,374786.6895,465592.0972,True
2023-10-04,1171010100,14.2,21.5,14.8,11.7,75.5,428590.7563,378427.9414,468726.8725,False
2023-10-05,1171010100,9.9,21.1,7.4,11.7,46.1,421675.2328,428590.7563,433658.7204,False
2023-10-06,1171010100,9.6,20.5,9.5,11.6,55.3,409584.694,421675.2328,352218.1588,False
2023-10-07,1171010100,11.7,20.2,11.7,11.6,62.6,386689.15,409584.694,364905.453,True
2023-10-08,1171010100,15.2,20.2,13.0,11.6,67.1,382462.913,386689.15,368210.2464,True
2023-10-09,1171010100,14.1,20.0,13.3,11.5,68.1,407236.6005,382462.913,374786.6895,True
2023-10-10,1171010100,11.9,20.0,12.5,11.5,67.1,442330.786,407236.6005,378427.9414,False
2023-10-11,1171010100,12.9,19.9,11.1,11.4,57.5,474392.141,442330.786,428590.7563,False
2023-10-12,1171010100,12.0,19.8,12.2,11.4,62.4,455183.3305,474392.141,421675.2328,False
2023-10-13,1171010100,14.3,19.8,13.7,11.4,69.6,469432.0285,455183.3305,409584.694,False
2023-10-14,1171010100,12.9,19.7,14.1,11.3,84.9,429330.4205,469432.0285,386689.15,True
2023-10-15,1171010100,10.9,19.2,14.3,11.3,80.0,404914.239,429330.4205,382462.913,True
2023-10-16,1171010100,10.7,19.1,9.3,11.2,57.0,436345.27,404914.239,407236.6005,False
2023-10-17,1171010100,7.5,18.8,8.4,11.2,55.6,412011.695,436345.27,442330.786,False
2023-10-18,1171010100,9.2,18.3,11.9,11.2,67.0,408324.8305,412011.695,474392.141,False
2023-10-19,1171010100,14.9,18.4,16.1,11.1,82.5,423230.794,408324.8305,455183.3305,False
2023-10-20,1171010100,7.2,18.5,6.4,11.1,46.9,413603.2915,423230.794,469432.0285,False
2023-10-21,1171010100,5.9,17.8,6.7,11.1,54.8,383224.942,413603.2915,429330.4205,True
2023-10-22,1171010100,5.4,17.1,9.8,11.0,67.3,369044.599,383224.942,404914.239,True
2023-10-23,1171010100,11.1,16.9,12.4,11.0,73.8,412346.3775,369044.599,436345.27,False
2023-10-24,1171010100,11.2,17.1,13.8,10.9,78.5,397546.6715,412346.3775,412011.695,False
2023-10-25,1171010100,12.7,17.2,14.6,10.9,78.6,399053.6845,397546.6715,408324.8305,False
2023-10-26,1171010100,14.6,17.5,15.5,10.9,79.4,408410.548,399053.6845,423230.794,False
2023-10-27,1171010100,12.6,17.9,12.4,10.8,71.1,406683.423,408410.548,413603.2915,False
2023-10-28,1171010100,9.4,17.7,9.7,10.8,62.9,369333.1055,406683.423,383224.942,True
2023-10-29,1171010100,9.8,17.3,10.0,10.8,61.6,359984.1695,369333.1055,369044.599,True
2023-10-30,1171010100,9.7,17.1,12.1,10.7,72.0,396785.965,359984.1695,412346.3775,False
2023-10-31,1171010100,12.7,17.200000000000003,14.0,10.7,76.0,390680.0115,396785.965,397546.6715,False
2023-11-01,1171010100,17.2,17.3,17.9,10.7,81.8,408563.8105,390680.0115,399053.6845,False
2023-11-02,1171010100,18.7,17.7,17.0,10.6,70.9,427200.05,408563.8105,408410.548,False
2023-11-03,1171010100,17.7,18.3,18.7,10.6,83.3,437936.304,427200.05,406683.423,False
2023-11-04,1171010100,14.1,18.5,14.9,10.5,75.5,401111.26,437936.304,369333.1055,True
2023-11-05,1171010100,15.1,18.4,17.2,10.5,87.0,398501.739,401111.26,359984.1695,True
2023-11-06,1171010100,6.6,18.2,13.5,10.5,84.9,464213.3775,398501.739,396785.965,False
2023-11-07,1171010100,3.6,17.4,5.7,10.4,62.5,491827.811,464213.3775,390680.0115,False
2023-11-08,1171010100,1.8,16.0,5.7,10.4,55.1,435183.1835,491827.811,408563.8105,False
2023-11-09,1171010100,5.9,15.1,10.1,10.4,73.1,464340.0625,435183.1835,427200.05,False
2023-11-10,1171010100,,,,,,,464340.0625,437936.304,False
2023-11-11,1171010100,,,,,,,,401111.26,True
2023-11-12,1171010100,,,,,,,,398501.739,True
2023-11-13,1171010100,,,,,,,,464213.3775,False
2023-11-14,1171010100,-0.8,11.0,5.7,10.2,66.1,537648.2165,,491827.811,False
2023-11-15,1171010100,2.0,10.8,7.0,10.2,71.4,489016.6415,537648.2165,435183.1835,False
2023-11-16,1171010100,5.7,11.0,8.2,10.2,85.0,498310.4305,489016.6415,464340.0625,False
2023-11-17,1171010100,-1.9,10.9,4.1,10.1,59.3,486796.3125,498310.4305,,False
2023-11-18,1171010100,-3.8,10.2,3.8,10.1,58.9,448130.6525,486796.3125,,True
2023-11-19,1171010100,-0.3,9.5,6.4,10.1,68.3,4686678.861,448130.6525,,True
2023-11-20,1171010100,1.8,9.5,5.3,10.1,58.4,4802552.268,4686678.861,,False
2023-11-21,1171010100,1.4,9.4,5.9,10.0,59.6,4756445.5995,4802552.268,537648.2165,False
2023-11-22,1171010100,2.9,9.4,8.0,10.0,68.1,500226.662,4756445.5995,489016.6415,False
2023-11-23,1171010100,1.9,9.9,9.0,10.0,71.1,4755698.7105,500226.662,498310.4305,False
2023-11-24,1171010100,-4.4,10.3,2.8,9.9,51.8,4816039.5035,4755698.7105,486796.3125,False
2023-11-25,1171010100,-5.9,9.3,2.3,9.9,42.8,487761.6885,4816039.5035,448130.6525,True
2023-11-26,1171010100,-0.1,8.5,3.7,9.9,43.6,465959.826,487761.6885,4686678.861,True
2023-11-27,1171010100,4.4,8.6,7.8,9.9,82.9,4826018.208500001,465959.826,4802552.268,False
2023-11-28,1171010100,-1.2,8.8,3.9,9.8,57.5,532447.4505,4826018.208500001,4756445.5995,False
2023-11-29,1171010100,-4.0,8.3,3.3,9.8,58.9,542786.275,532447.4505,500226.662,False
2023-11-30,1171010100,-7.3,7.5,2.1,9.8,48.5,568769.5665,542786.275,4755698.7105,False
2023-12-01,1171010100,-6.8,6.8,2.6,9.8,55.3,564019.1165,568769.5665,4816039.5035,False
2023-12-02,1171010100,-4.4,6.2,4.3,9.8,60.8,474294.0155,564019.1165,487761.6885,True
2023-12-03,1171010100,-2.8,6.0,3.5,9.8,56.3,441957.23,474294.0155,465959.826,True
2023-12-04,1171010100,-3.0,5.9,4.4,9.7,59.5,493112.191,441957.23,4826018.208500001,False
2023-12-05,1171010100,3.8,5.8,5.5,9.7,55.4,489348.291,493112.191,532447.4505,False
2023-12-06,1171010100,3.9,6.2,7.2,9.7,76.1,483360.264,489348.291,542786.275,False
2023-12-07,1171010100,0.8,6.6,6.4,9.7,64.0,461527.9945,483360.264,568769.5665,False
2023-12-08,1171010100,5.1,6.8,10.0,9.7,73.4,446526.512,461527.9945,564019.1165,False
2023-12-09,1171010100,11.7,7.6,12.9,9.7,82.9,413079.926,446526.512,474294.0155,True
2023-12-10,1171010100,6.7,8.6,8.9,9.7,67.9,397291.3115,413079.926,441957.23,True
2023-12-11,1171010100,5.0,9.0,9.5,9.6,82.9,464748.3215,397291.3115,493112.191,False
2023-12-12,1171010100,3.5,9.1,6.7,9.6,75.6,471692.317,464748.3215,489348.291,False
2023-12-13,1171010100,2.6,8.7,7.2,9.6,74.1,424762.6955,471692.317,483360.264,False
2023-12-14,1171010100,6.2,8.6,8.9,9.6,85.8,454991.691,424762.6955,461527.9945,False
2023-12-15,1171010100,3.7,8.5,8.3,9.6,95.4,506455.067,454991.691,446526.512,False
2023-12-16,1171010100,-9.9,8.2,3.4,9.6,68.9,479191.687,506455.067,413079.926,True
2023-12-17,1171010100,-12.4,7.1,1.4,9.6,48.9,500455.061,479191.687,397291.3115,True
2023-12-18,1171010100,-12.2,5.9,1.5,9.6,45.1,632525.3755,500455.061,464748.3215,False
2023-12-19,1171010100,-8.2,5.1,3.1,9.6,63.1,616954.097,632525.3755,471692.317,False
2023-12-20,1171010100,-11.9,4.7,2.3,9.6,64.1,640501.64,616954.097,424762.6955,False
2023-12-21,1171010100,-14.4,4.3,1.4,9.6,57.4,682422.8585,640501.64,454991.691,False
2023-12-22,1171010100,-14.7,4.0,1.3,9.6,51.8,692895.161,682422.8585,506455.067,False
2023-12-23,1171010100,-12.7,3.7,1.9,9.6,53.4,574593.5775,692895.161,479191.687,True
2023-12-24,1171010100,-5.6,3.5,3.8,9.6,73.4,505136.5525,574593.5775,500455.061,True
2023-12-25,1171010100,-2.7,3.4,4.7,9.6,80.8,502623.264,505136.5525,632525.3755,True
2023-12-26,1171010100,-2.6,3.3,5.0,9.6,72.9,592807.1615,502623.264,616954.097,False
2023-12-27,1171010100,-2.8,3.2,5.2,9.6,76.6,567523.662,592807.1615,640501.64,False
2023-12-28,1171010100,-1.7,3.1,4.6,9.6,69.5,552641.0225,567523.662,682422.8585,False
2023-12-29,1171010100,-1.5,3.1,4.8,9.6,71.0,526797.5075,552641.0225,692895.161,False
2023-12-30,1171010100,-0.9,3.0,5.9,9.6,92.0,484193.683,526797.5075,574593.5775,True
2023-12-31,1171010100,0.6,3.0,6.8,9.6,95.5,447638.53,484193.683,505136.5525,True
2024-01-01,1171010100,-0.3,2.8,6.3,9.6,83.4,418765.797,447638.53,502623.264,True
2024-01-02,1171010100,2.2,2.8,5.5,9.6,72.6,532081.047,418765.797,592807.1615,False
2024-01-03,1171010100,-1.1,2.8,5.6,9.7,80.4,532353.669,532081.047,567523.662,False
2024-01-04,1171010100,-3.3,2.8,5.0,9.7,74.3,539279.077,532353.669,552641.0225,False
2024-01-05,1171010100,1.4,2.8,6.7,9.7,77.1,512461.9885,539279.077,526797.5075,False
2024-01-06,1171010100,-2.7,3.0,4.0,9.7,63.9,468075.81,512461.9885,484193.683,True
2024-01-07,1171010100,-8.3,3.0,2.5,9.7,57.4,475383.9275,468075.81,447638.53,True
2024-01-08,1171010100,-10.3,2.9,2.5,9.7,57.8,586396.2135,475383.9275,418765.797,False
2024-01-09,1171010100,-1.9,2.8,5.0,9.7,84.0,572496.41,586396.2135,532081.047,False
2024-01-10,1171010100,-4.1,2.8,4.9,9.8,85.9,559645.5135,572496.41,532353.669,False
2024-01-11,1171010100,-2.4,2.8,5.6,9.8,80.6,551279.35,559645.5135,539279.077,False
2024-01-12,1171010100,-1.4,2.8,4.0,9.8,61.6,538477.174,551279.35,512461.9885,False
2024-01-13,1171010100,-3.8,2.8,2.7,9.8,44.3,473182.772,538477.174,468075.81,True
2024-01-14,1171010100,-3.3,2.7,4.4,9.8,74.5,463376.2155,473182.772,475383.9275,True
2024-01-15,1171010100,-6.9,2.6,2.3,9.9,51.3,561530.4045,463376.2155,586396.2135,False
2024-01-16,1171010100,-7.2,2.6,2.6,9.9,49.8,570657.561,561530.4045,572496.41,False
2024-01-17,1171010100,-2.3,2.5,5.1,9.9,78.5,566903.737,570657.561,559645.5135,False
2024-01-18,1171010100,1.4,2.4,6.8,9.9,81.5,530334.438,566903.737,551279.35,False
2024-01-19,1171010100,,,,,,,530334.438,538477.174,False
2024-01-20,1171010100,1.9,2.3,5.4,10.0,69.5,328563.8375,,473182.772,True
2024-01-21,1171010100,-2.4,2.5,5.3,10.0,75.8,402850.4655,328563.8375,463376.2155,True
2024-01-22,1171010100,-11.9,2.7,2.2,10.0,65.6,591046.278,402850.4655,561530.4045,False
2024-01-23,1171010100,-14.0,2.4,1.4,10.0,53.6,650588.254,591046.278,570657.561,False
2024-01-24,1171010100,-11.2,2.3,1.7,10.1,52.0,645859.035,650588.254,566903.737,False
2024-01-25,1171010100,-9.7,2.2,2.0,10.1,47.8,623523.224,645859.035,530334.438,False
2024-01-26,1171010100,-6.9,2.1,3.4,10.1,62.5,591711.012,623523.224,,False
2024-01-27,1171010100,-4.6,2.0,4.0,10.2,70.0,505038.8245,591711.012,328563.8375,True
2024-01-28,1171010100,-5.0,1.9,3.4,10.2,62.3,471681.616,505038.8245,402850.4655,True
2022-06-28,1171010200,25.7,24.2,28.8,14.8,81.9,955871.571,,,False
2022-06-29,1171010200,24.4,24.1,30.4,14.7,95.5,937140.04,955871.571,,False
2022-06-30,1171010200,21.2,24.3,26.6,14.7,99.3,915431.421,937140.04,,False
2022-07-01,1171010200,21.9,23.5,28.5,14.7,83.3,956408.776,915431.421,,False
2022-07-02,1171010200,,,,,,,956408.776,,True
